Store,Date,PredictedSales
200,2015-10-18,4312.015
200,2015-10-19,6953.703
200,2015-10-20,6953.703
200,2015-10-21,6126.676
200,2015-10-22,5371.566
200,2015-10-23,5473.3975
201,2015-08-01,6127.8955
201,2015-08-02,5012.159
201,2015-08-03,7635.2827
201,2015-08-04,7635.2827
201,2015-08-05,6107.9272
201,2015-08-06,5184.579
201,2015-08-07,6053.829
201,2015-08-08,6022.943
201,2015-08-09,5243.951
201,2015-08-10,4617.9644
201,2015-08-11,4617.9644
201,2015-08-12,3967.3262
201,2015-08-13,3686.8396
201,2015-08-14,4657.389
201,2015-08-15,5074.9473
201,2015-08-16,5164.8247
201,2015-08-17,7859.8486
201,2015-08-18,7859.8486
201,2015-08-19,6180.184
201,2015-08-20,5547.8076
201,2015-08-21,6092.213
201,2015-08-22,6320.2812
201,2015-08-23,5249.2075
201,2015-08-24,4753.3457
201,2015-08-25,4753.3457
201,2015-08-26,3738.2336
201,2015-08-27,3481.923
201,2015-08-28,4642.248
201,2015-08-29,5746.6133
201,2015-08-30,5286.478
201,2015-08-31,6362.3643
201,2015-09-01,7667.1724
201,2015-09-02,5877.9224
201,2015-09-03,5333.857
201,2015-09-04,6285.628
201,2015-09-05,6626.9507
201,2015-09-06,5467.328
201,2015-09-07,4697.373
201,2015-09-08,4697.373
201,2015-09-09,3863.7263
201,2015-09-10,3714.8154
201,2015-09-11,4714.2583
201,2015-09-12,5055.581
201,2015-09-13,4903.4478
201,2015-09-14,7111.8833
201,2015-09-15,7111.8833
201,2015-09-16,5583.7095
201,2015-09-17,5086.754
201,2015-09-18,5915.0933
201,2015-09-19,6173.0454
201,2015-09-20,5219.96
201,2015-09-21,4710.439
201,2015-09-22,4710.439
201,2015-09-23,3727.074
201,2015-09-24,3516.9192
201,2015-09-25,4583.654
201,2015-09-26,4859.816
201,2015-09-27,4883.645
201,2015-09-28,6610.759
201,2015-09-29,6610.759
201,2015-09-30,6030.094
201,2015-10-01,5555.568
201,2015-10-02,6761.026
201,2015-10-03,3968.963
201,2015-10-04,5975.117
201,2015-10-05,7247.217
201,2015-10-06,7247.217
201,2015-10-07,5565.7485
201,2015-10-08,4976.0605
201,2015-10-09,5884.2046
201,2015-10-10,6249.1323
201,2015-10-11,5279.838
201,2015-10-12,4759.425
201,2015-10-13,4759.425
201,2015-10-14,3789.9502
201,2015-10-15,3550.8232
201,2015-10-16,4494.389
201,2015-10-17,4895.96
201,2015-10-18,4783.0977
201,2015-10-19,6607.2417
201,2015-10-20,6607.2417
201,2015-10-21,4989.1616
201,2015-10-22,4608.5815
201,2015-10-23,5622.629
202,2015-08-01,7946.7207
202,2015-08-02,6956.0
202,2015-08-03,9263.511
202,2015-08-04,9263.511
202,2015-08-05,7433.2544
202,2015-08-06,6593.212
202,2015-08-07,6716.835
202,2015-08-08,7751.2954
202,2015-08-09,7084.2617
202,2015-08-10,6680.352
202,2015-08-11,6680.352
202,2015-08-12,5641.6924
202,2015-08-13,5423.5522
202,2015-08-14,5639.4536
202,2015-08-15,7070.566
202,2015-08-16,6995.4883
202,2015-08-17,9382.84
202,2015-08-18,9382.84
202,2015-08-19,7668.6177
202,2015-08-20,6772.616
202,2015-08-21,6697.5703
202,2015-08-22,7938.976
202,2015-08-23,7289.4766
202,2015-08-24,6542.145
202,2015-08-25,6542.145
202,2015-08-26,5351.5864
202,2015-08-27,5359.2607
202,2015-08-28,5539.5425
202,2015-08-29,7768.7583
202,2015-08-30,7636.0205
202,2015-08-31,8249.3
202,2015-09-01,9990.37
202,2015-09-02,7653.9233
202,2015-09-03,6878.422
202,2015-09-04,6708.9907
202,2015-09-05,8057.2544
202,2015-09-06,7108.136
202,2015-09-07,6413.124
202,2015-09-08,6413.124
202,2015-09-09,5464.023
202,2015-09-10,5474.015
202,2015-09-11,5648.4
202,2015-09-12,6918.585
202,2015-09-13,7142.2354
202,2015-09-14,9098.439
202,2015-09-15,9098.439
202,2015-09-16,7042.3755
202,2015-09-17,6803.2666
202,2015-09-18,6751.395
202,2015-09-19,8002.46
202,2015-09-20,7231.4824
202,2015-09-21,5738.9463
202,2015-09-22,5738.9463
202,2015-09-23,5012.7046
202,2015-09-24,5010.3193
202,2015-09-25,5383.863
202,2015-09-26,6703.765
202,2015-09-27,7120.195
202,2015-09-28,8529.285
202,2015-09-29,8529.285
202,2015-09-30,7926.0864
202,2015-10-01,7668.903
202,2015-10-02,8087.9624
202,2015-10-03,6300.995
202,2015-10-04,8616.337
202,2015-10-05,9154.866
202,2015-10-06,9154.866
202,2015-10-07,6977.715
202,2015-10-08,6689.5996
202,2015-10-09,6741.947
202,2015-10-10,8124.699
202,2015-10-11,7398.8184
202,2015-10-12,6369.705
202,2015-10-13,6369.705
202,2015-10-14,5335.6343
202,2015-10-15,5372.1865
202,2015-10-16,5516.913
202,2015-10-17,6871.817
202,2015-10-18,7072.3525
202,2015-10-19,8552.771
202,2015-10-20,8552.771
202,2015-10-21,6513.01
202,2015-10-22,6335.5596
202,2015-10-23,6513.8135
203,2015-08-01,8114.0146
203,2015-08-02,7160.5386
203,2015-08-03,9834.708
203,2015-08-04,9834.708
203,2015-08-05,8291.016
203,2015-08-06,7976.5625
203,2015-08-07,7357.7056
203,2015-08-08,7771.8955
203,2015-08-09,7087.2676
203,2015-08-10,7435.4614
203,2015-08-11,7435.4614
203,2015-08-12,6628.5903
203,2015-08-13,6806.9033
203,2015-08-14,6280.324
203,2015-08-15,7091.1655
203,2015-08-16,7007.197
203,2015-08-17,10013.153
203,2015-08-18,10013.153
203,2015-08-19,8730.099
203,2015-08-20,8316.292
203,2015-08-21,7503.9224
203,2015-08-22,8058.0015
203,2015-08-23,7441.226
203,2015-08-24,7539.7046
203,2015-08-25,7539.7046
203,2015-08-26,6581.137
203,2015-08-27,6969.7812
203,2015-08-28,6351.5103
203,2015-08-29,7914.644
203,2015-08-30,7740.874
203,2015-08-31,9316.651
203,2015-09-01,10632.665
203,2015-09-02,8644.701
203,2015-09-03,8423.5205
203,2015-09-04,7416.5747
203,2015-09-05,8164.9497
203,2015-09-06,7215.1606
203,2015-09-07,6899.613
203,2015-09-08,6899.613
203,2015-09-09,6260.0474
203,2015-09-10,6596.2954
203,2015-09-11,6028.1997
203,2015-09-12,6795.817
203,2015-09-13,7306.6733
203,2015-09-14,9333.555
203,2015-09-15,9333.555
203,2015-09-16,7662.934
203,2015-09-17,7722.7266
203,2015-09-18,6850.142
203,2015-09-19,7495.937
203,2015-09-20,7452.7754
203,2015-09-21,6405.7646
203,2015-09-22,6405.7646
203,2015-09-23,5733.421
203,2015-09-24,5965.9395
203,2015-09-25,5697.384
203,2015-09-26,6462.9736
203,2015-09-27,7531.69
203,2015-09-28,8960.5205
203,2015-09-29,8960.5205
203,2015-09-30,8997.477
203,2015-10-01,8942.259
203,2015-10-02,8526.473
203,2015-10-03,6429.357
203,2015-10-04,8885.438
203,2015-10-05,9435.769
203,2015-10-06,9435.769
203,2015-10-07,8003.7837
203,2015-10-08,8119.869
203,2015-10-09,7406.307
203,2015-10-10,8227.585
203,2015-10-11,7830.749
203,2015-10-12,6939.2944
203,2015-10-13,6939.2944
203,2015-10-14,6361.924
203,2015-10-15,6719.043
203,2015-10-16,6121.2896
203,2015-10-17,6942.383
203,2015-10-18,7475.787
203,2015-10-19,9733.774
203,2015-10-20,9733.774
203,2015-10-21,8369.684
203,2015-10-22,8435.211
203,2015-10-23,7700.158
204,2015-08-01,6618.6206
204,2015-08-02,4204.5054
204,2015-08-03,8053.372
204,2015-08-04,8053.372
204,2015-08-05,7076.526
204,2015-08-06,6078.631
204,2015-08-07,6246.1772
204,2015-08-08,6521.2183
204,2015-08-09,4423.258
204,2015-08-10,5135.733
204,2015-08-11,5135.733
204,2015-08-12,4766.705
204,2015-08-13,4411.672
204,2015-08-14,4629.0
204,2015-08-15,5653.2075
204,2015-08-16,4223.8657
204,2015-08-17,8535.846
204,2015-08-18,8535.846
204,2015-08-19,7361.4937
204,2015-08-20,6348.528
204,2015-08-21,6222.1978
204,2015-08-22,6481.8135
204,2015-08-23,4247.429
204,2015-08-24,4926.7188
204,2015-08-25,4926.7188
204,2015-08-26,4322.095
204,2015-08-27,4245.2407
204,2015-08-28,4727.85
204,2015-08-29,6125.4956
204,2015-08-30,4369.495
204,2015-08-31,7550.023
204,2015-09-01,8977.146
204,2015-09-02,7321.5933
204,2015-09-03,6586.665
204,2015-09-04,6461.1567
204,2015-09-05,6746.6147
204,2015-09-06,4404.8643
204,2015-09-07,5381.9673
204,2015-09-08,5381.9673
204,2015-09-09,5061.5854
204,2015-09-10,4569.632
204,2015-09-11,4787.9395
204,2015-09-12,5401.917
204,2015-09-13,4067.6562
204,2015-09-14,8230.297
204,2015-09-15,8230.297
204,2015-09-16,7016.556
204,2015-09-17,6300.3857
204,2015-09-18,6234.9165
204,2015-09-19,6814.456
204,2015-09-20,4289.0015
204,2015-09-21,5170.4653
204,2015-09-22,5170.4653
204,2015-09-23,4758.6304
204,2015-09-24,4264.136
204,2015-09-25,4578.8477
204,2015-09-26,5232.2803
204,2015-09-27,4121.4624
204,2015-09-28,8518.771
204,2015-09-29,8518.771
204,2015-09-30,9289.08
204,2015-10-01,5793.8745
204,2015-10-02,6649.2207
204,2015-10-03,4451.6636
204,2015-10-04,5104.3228
204,2015-10-05,8077.7744
204,2015-10-06,8077.7744
204,2015-10-07,6843.3374
204,2015-10-08,6039.3135
204,2015-10-09,6142.669
204,2015-10-10,6813.557
204,2015-10-11,4346.4497
204,2015-10-12,5252.4375
204,2015-10-13,5252.4375
204,2015-10-14,4887.6616
204,2015-10-15,4648.1055
204,2015-10-16,4859.669
204,2015-10-17,5556.0234
204,2015-10-18,4060.9343
204,2015-10-19,7490.5522
204,2015-10-20,7490.5522
204,2015-10-21,6146.728
204,2015-10-22,5545.543
204,2015-10-23,5887.201
205,2015-08-01,7169.079
205,2015-08-02,4997.297
205,2015-08-03,8812.669
205,2015-08-04,8812.669
205,2015-08-05,8082.1655
205,2015-08-06,6744.86
205,2015-08-07,6488.4116
205,2015-08-08,6830.029
205,2015-08-09,5116.4297
205,2015-08-10,5767.059
205,2015-08-11,5767.059
205,2015-08-12,5620.4434
205,2015-08-13,5155.2437
205,2015-08-14,4991.0728
205,2015-08-15,5810.41
205,2015-08-16,4813.6074
205,2015-08-17,8561.91
205,2015-08-18,8561.91
205,2015-08-19,7740.5713
205,2015-08-20,6923.482
205,2015-08-21,6329.6777
205,2015-08-22,6914.6826
205,2015-08-23,5128.318
205,2015-08-24,5709.6504
205,2015-08-25,5709.6504
205,2015-08-26,5312.6597
205,2015-08-27,5025.172
205,2015-08-28,4914.728
205,2015-08-29,6781.5366
205,2015-08-30,5481.2314
205,2015-08-31,7562.6777
205,2015-09-01,9309.593
205,2015-09-02,8163.9155
205,2015-09-03,7288.6836
205,2015-09-04,6476.689
205,2015-09-05,7220.0366
205,2015-09-06,5339.259
205,2015-09-07,5837.1465
205,2015-09-08,5837.1465
205,2015-09-09,5678.3823
205,2015-09-10,5198.307
205,2015-09-11,5096.1323
205,2015-09-12,5839.48
205,2015-09-13,4966.1914
205,2015-09-14,8724.548
205,2015-09-15,8724.548
205,2015-09-16,7397.065
205,2015-09-17,6640.532
205,2015-09-18,6130.3564
205,2015-09-19,6762.4565
205,2015-09-20,5411.9966
205,2015-09-21,5014.8975
205,2015-09-22,5014.8975
205,2015-09-23,5412.53
205,2015-09-24,4903.8647
205,2015-09-25,4831.647
205,2015-09-26,5583.544
205,2015-09-27,5205.882
205,2015-09-28,8127.6343
205,2015-09-29,8127.6343
205,2015-09-30,8305.643
205,2015-10-01,7414.2373
205,2015-10-02,7298.02
205,2015-10-03,5188.404
205,2015-10-04,6305.3433
205,2015-10-05,8675.952
205,2015-10-06,8675.952
205,2015-10-07,7481.7783
205,2015-10-08,6726.582
205,2015-10-09,6383.482
205,2015-10-10,7190.815
205,2015-10-11,5389.022
205,2015-10-12,5674.918
205,2015-10-13,5674.918
205,2015-10-14,5584.818
205,2015-10-15,5088.2266
205,2015-10-16,4835.834
205,2015-10-17,5727.3506
205,2015-10-18,5111.343
205,2015-10-19,7854.464
205,2015-10-20,7854.464
205,2015-10-21,6881.4224
205,2015-10-22,6162.2856
205,2015-10-23,6003.0347
206,2015-08-01,9043.822
206,2015-08-02,6472.3184
206,2015-08-03,10717.832
206,2015-08-04,10717.832
206,2015-08-05,9523.868
206,2015-08-06,8265.335
206,2015-08-07,8637.682
206,2015-08-08,8832.642
206,2015-08-09,6503.8125
206,2015-08-10,7424.947
206,2015-08-11,7424.947
206,2015-08-12,6881.06
206,2015-08-13,6481.5107
206,2015-08-14,6903.6387
206,2015-08-15,7847.7666
206,2015-08-16,6088.663
206,2015-08-17,11162.237
206,2015-08-18,11162.237
206,2015-08-19,10099.672
206,2015-08-20,8767.426
206,2015-08-21,8946.261
206,2015-08-22,9081.168
206,2015-08-23,6834.1567
206,2015-08-24,7594.2725
206,2015-08-25,7594.2725
206,2015-08-26,6856.195
206,2015-08-27,6886.4414
206,2015-08-28,7323.8467
206,2015-08-29,8706.461
206,2015-08-30,6872.9946
206,2015-08-31,10170.595
206,2015-09-01,11489.439
206,2015-09-02,9676.536
206,2015-09-03,8834.674
206,2015-09-04,8913.968
206,2015-09-05,9108.028
206,2015-09-06,6629.979
206,2015-09-07,7317.8687
206,2015-09-08,7317.8687
206,2015-09-09,7206.181
206,2015-09-10,6769.5625
206,2015-09-11,7192.67
206,2015-09-12,7715.25
206,2015-09-13,6409.9707
206,2015-09-14,10723.815
206,2015-09-15,10723.815
206,2015-09-16,9093.719
206,2015-09-17,8453.11
206,2015-09-18,8498.988
206,2015-09-19,8928.479
206,2015-09-20,6915.6646
206,2015-09-21,6979.4644
206,2015-09-22,6979.4644
206,2015-09-23,6830.511
206,2015-09-24,6336.4434
206,2015-09-25,7107.183
206,2015-09-26,7551.551
206,2015-09-27,6880.9165
206,2015-09-28,10532.619
206,2015-09-29,10532.619
206,2015-09-30,11729.164
206,2015-10-01,7981.6914
206,2015-10-02,9041.84
206,2015-10-03,6752.8853
206,2015-10-04,7420.3325
206,2015-10-05,10114.069
206,2015-10-06,10114.069
206,2015-10-07,8999.503
206,2015-10-08,8302.743
206,2015-10-09,8559.175
206,2015-10-10,9155.774
206,2015-10-11,6583.7993
206,2015-10-12,7389.951
206,2015-10-13,7389.951
206,2015-10-14,7289.906
206,2015-10-15,7020.626
206,2015-10-16,7414.075
206,2015-10-17,8034.0205
206,2015-10-18,6259.7983
206,2015-10-19,9580.125
206,2015-10-20,9580.125
206,2015-10-21,8336.882
206,2015-10-22,7720.5337
206,2015-10-23,8244.076
207,2015-08-01,11255.672
207,2015-08-02,8564.764
207,2015-08-03,14785.422
207,2015-08-04,14785.422
207,2015-08-05,12557.272
207,2015-08-06,11395.435
207,2015-08-07,11388.386
207,2015-08-08,11060.72
207,2015-08-09,8722.505
207,2015-08-10,11887.728
207,2015-08-11,11887.728
207,2015-08-12,10322.177
207,2015-08-13,9803.201
207,2015-08-14,9939.947
207,2015-08-15,10008.934
207,2015-08-16,8388.797
207,2015-08-17,14979.284
207,2015-08-18,14979.284
207,2015-08-19,12635.745
207,2015-08-20,11764.88
207,2015-08-21,11384.354
207,2015-08-22,11205.624
207,2015-08-23,8836.928
207,2015-08-24,11930.685
207,2015-08-25,11930.685
207,2015-08-26,10108.238
207,2015-08-27,9613.44
207,2015-08-28,9856.982
207,2015-08-29,10794.098
207,2015-08-30,8942.595
207,2015-08-31,13754.611
207,2015-09-01,15870.185
207,2015-09-02,13001.246
207,2015-09-03,12070.307
207,2015-09-04,11731.181
207,2015-09-05,11728.632
207,2015-09-06,9159.953
207,2015-09-07,12059.1455
207,2015-09-08,12059.1455
207,2015-09-09,10504.094
207,2015-09-10,9968.311
207,2015-09-11,10012.024
207,2015-09-12,10009.475
207,2015-09-13,8448.284
207,2015-09-14,14529.831
207,2015-09-15,14529.831
207,2015-09-16,12222.144
207,2015-09-17,11409.904
207,2015-09-18,11223.978
207,2015-09-19,11132.8545
207,2015-09-20,8838.459
207,2015-09-21,11964.164
207,2015-09-22,11964.164
207,2015-09-23,10371.06
207,2015-09-24,9806.6875
207,2015-09-25,9880.103
207,2015-09-26,9967.786
207,2015-09-27,8637.128
207,2015-09-28,14252.099
207,2015-09-29,14252.099
207,2015-09-30,12938.551
207,2015-10-01,12102.565
207,2015-10-02,12227.692
207,2015-10-03,9343.227
207,2015-10-04,9757.539
207,2015-10-05,14638.486
207,2015-10-06,14638.486
207,2015-10-07,12151.355
207,2015-10-08,11310.133
207,2015-10-09,11260.103
207,2015-10-10,11292.588
207,2015-10-11,8788.166
207,2015-10-12,11651.761
207,2015-10-13,11651.761
207,2015-10-14,10013.649
207,2015-10-15,9493.152
207,2015-10-16,9530.121
207,2015-10-17,9643.765
207,2015-10-18,8229.592
207,2015-10-19,13919.038
207,2015-10-20,13919.038
207,2015-10-21,11423.239
207,2015-10-22,10521.841
207,2015-10-23,10651.951
208,2015-08-01,4183.6514
208,2015-08-02,3156.5981
208,2015-08-03,5075.3926
208,2015-08-04,5075.3926
208,2015-08-05,4627.141
208,2015-08-06,3707.8196
208,2015-08-07,3664.682
208,2015-08-08,3957.531
208,2015-08-09,3288.6804
208,2015-08-10,2272.0967
208,2015-08-11,2272.0967
208,2015-08-12,2376.0403
208,2015-08-13,2186.5652
208,2015-08-14,2235.7048
208,2015-08-15,2925.2058
208,2015-08-16,2872.2031
208,2015-08-17,4655.044
208,2015-08-18,4655.044
208,2015-08-19,4358.943
208,2015-08-20,3817.5803
208,2015-08-21,3580.9287
208,2015-08-22,4013.665
208,2015-08-23,3354.705
208,2015-08-24,2655.6816
208,2015-08-25,2655.6816
208,2015-08-26,2517.8057
208,2015-08-27,2506.0422
208,2015-08-28,2476.2227
208,2015-08-29,3852.9668
208,2015-08-30,3600.3682
208,2015-08-31,4479.604
208,2015-09-01,5374.376
208,2015-09-02,4583.8965
208,2015-09-03,3984.392
208,2015-09-04,3648.2007
208,2015-09-05,4286.538
208,2015-09-06,3268.6428
208,2015-09-07,2164.9194
208,2015-09-08,2164.9194
208,2015-09-09,2501.4626
208,2015-09-10,2297.1113
208,2015-09-11,2408.2476
208,2015-09-12,3046.5876
208,2015-09-13,3036.1792
208,2015-09-14,4386.34
208,2015-09-15,4386.34
208,2015-09-16,4046.056
208,2015-09-17,3565.2473
208,2015-09-18,3268.382
208,2015-09-19,3784.9
208,2015-09-20,3219.2146
208,2015-09-21,2001.1538
208,2015-09-22,2001.1538
208,2015-09-23,2262.416
208,2015-09-24,2029.4764
208,2015-09-25,2170.5686
208,2015-09-26,2806.8828
208,2015-09-27,3213.9946
208,2015-09-28,4182.444
208,2015-09-29,4182.444
208,2015-09-30,5107.145
208,2015-10-01,4509.8276
208,2015-10-02,4669.7607
208,2015-10-03,2382.827
208,2015-10-04,4496.6494
208,2015-10-05,4690.435
208,2015-10-06,4690.435
208,2015-10-07,4211.603
208,2015-10-08,3814.696
208,2015-10-09,3676.8503
208,2015-10-10,4306.861
208,2015-10-11,3668.3787
208,2015-10-12,2249.2834
208,2015-10-13,2249.2834
208,2015-10-14,2625.4783
208,2015-10-15,2453.7786
208,2015-10-16,2431.7434
208,2015-10-17,3105.0984
208,2015-10-18,3457.173
208,2015-10-19,4089.5774
208,2015-10-20,4089.5774
208,2015-10-21,3757.421
208,2015-10-22,3311.105
208,2015-10-23,3382.2117
209,2015-08-01,8306.777
209,2015-08-02,6181.287
209,2015-08-03,9291.434
209,2015-08-04,9291.434
209,2015-08-05,7899.731
209,2015-08-06,7376.3086
209,2015-08-07,7587.7583
209,2015-08-08,8057.8037
209,2015-08-09,6222.816
209,2015-08-10,5978.259
209,2015-08-11,5978.259
209,2015-08-12,5375.9873
209,2015-08-13,5474.4683
209,2015-08-14,5787.2173
209,2015-08-15,7006.429
209,2015-08-16,5692.0845
209,2015-08-17,9892.792
209,2015-08-18,9892.792
209,2015-08-19,8619.942
209,2015-08-20,7785.732
209,2015-08-21,7816.1797
209,2015-08-22,8212.789
209,2015-08-23,6480.6143
209,2015-08-24,5875.9233
209,2015-08-25,5875.9233
209,2015-08-26,5015.6685
209,2015-08-27,5543.945
209,2015-08-28,5820.4536
209,2015-08-29,7478.151
209,2015-08-30,6094.2397
209,2015-08-31,8452.242
209,2015-09-01,10429.038
209,2015-09-02,8410.608
209,2015-09-03,8064.847
209,2015-09-04,8066.596
209,2015-09-05,8535.743
209,2015-09-06,6507.249
209,2015-09-07,5918.8745
209,2015-09-08,5918.8745
209,2015-09-09,5685.01
209,2015-09-10,5744.49
209,2015-09-11,6006.701
209,2015-09-12,6804.3687
209,2015-09-13,5948.64
209,2015-09-14,9454.591
209,2015-09-15,9454.591
209,2015-09-16,7727.5938
209,2015-09-17,7583.0894
209,2015-09-18,7542.9155
209,2015-09-19,8306.1455
209,2015-09-20,6098.1104
209,2015-09-21,5507.398
209,2015-09-22,5507.398
209,2015-09-23,5261.541
209,2015-09-24,5263.572
209,2015-09-25,5769.6494
209,2015-09-26,6560.768
209,2015-09-27,5952.4507
209,2015-09-28,9091.541
209,2015-09-29,9091.541
209,2015-09-30,9859.894
209,2015-10-01,6936.8247
209,2015-10-02,7836.074
209,2015-10-03,5822.2104
209,2015-10-04,6998.452
209,2015-10-05,9817.707
209,2015-10-06,9817.707
209,2015-10-07,7639.7715
209,2015-10-08,7312.258
209,2015-10-09,7459.5166
209,2015-10-10,8331.2
209,2015-10-11,6157.1235
209,2015-10-12,5792.311
209,2015-10-13,5792.311
209,2015-10-14,5464.0654
209,2015-10-15,5690.885
209,2015-10-16,5923.4375
209,2015-10-17,6818.471
209,2015-10-18,5817.2656
209,2015-10-19,8082.6963
209,2015-10-20,8082.6963
209,2015-10-21,6721.9966
209,2015-10-22,6694.0537
209,2015-10-23,7056.701
210,2015-08-01,4495.988
210,2015-08-02,3221.7764
210,2015-08-03,6194.3887
210,2015-08-04,6194.3887
210,2015-08-05,5045.8154
210,2015-08-06,4076.4363
210,2015-08-07,4101.3267
210,2015-08-08,4351.595
210,2015-08-09,3395.5762
210,2015-08-10,3489.1694
210,2015-08-11,3489.1694
210,2015-08-12,3077.9504
210,2015-08-13,2751.4314
210,2015-08-14,2826.1035
210,2015-08-15,3473.026
210,2015-08-16,3178.469
210,2015-08-17,6321.1763
210,2015-08-18,6321.1763
210,2015-08-19,4825.301
210,2015-08-20,4146.8936
210,2015-08-21,3877.907
210,2015-08-22,4375.4155
210,2015-08-23,3265.1423
210,2015-08-24,3352.6128
210,2015-08-25,3352.6128
210,2015-08-26,2705.5964
210,2015-08-27,2347.4653
210,2015-08-28,2679.017
210,2015-08-29,4099.2896
210,2015-08-30,3616.2632
210,2015-08-31,5173.8657
210,2015-09-01,6799.8774
210,2015-09-02,5035.7856
210,2015-09-03,4299.2344
210,2015-09-04,4031.0698
210,2015-09-05,4606.4565
210,2015-09-06,3365.889
210,2015-09-07,3470.2798
210,2015-09-08,3470.2798
210,2015-09-09,2936.7227
210,2015-09-10,2595.327
210,2015-09-11,2670.979
210,2015-09-12,3246.3662
210,2015-09-13,3013.2837
210,2015-09-14,5856.4434
210,2015-09-15,5856.4434
210,2015-09-16,4628.3584
210,2015-09-17,4010.5083
210,2015-09-18,3914.448
210,2015-09-19,4342.6016
210,2015-09-20,3496.0085
210,2015-09-21,3232.8127
210,2015-09-22,3232.8127
210,2015-09-23,2655.3135
210,2015-09-24,2340.1775
210,2015-09-25,2503.461
210,2015-09-26,3010.8967
210,2015-09-27,3129.5637
210,2015-09-28,5681.1963
210,2015-09-29,5681.1963
210,2015-09-30,5643.1284
210,2015-10-01,4452.8403
210,2015-10-02,4931.027
210,2015-10-03,2373.0332
210,2015-10-04,4341.1045
210,2015-10-05,5929.0405
210,2015-10-06,5929.0405
210,2015-10-07,4618.8496
210,2015-10-08,3983.2554
210,2015-10-09,3916.4802
210,2015-10-10,4602.9976
210,2015-10-11,3486.5713
210,2015-10-12,3387.0303
210,2015-10-13,3387.0303
210,2015-10-14,2800.5947
210,2015-10-15,2533.4448
210,2015-10-16,2602.3513
210,2015-10-17,3284.5264
210,2015-10-18,3234.8118
210,2015-10-19,5513.419
210,2015-10-20,5513.419
210,2015-10-21,4196.219
210,2015-10-22,3681.6653
210,2015-10-23,3821.0525
211,2015-08-01,16007.3955
211,2015-08-02,13948.91
211,2015-08-03,18963.857
211,2015-08-04,18963.857
211,2015-08-05,16677.977
211,2015-08-06,15115.093
211,2015-08-07,15279.756
211,2015-08-08,15600.384
211,2015-08-09,13948.924
211,2015-08-10,16112.9375
211,2015-08-11,16112.9375
211,2015-08-12,14468.112
211,2015-08-13,13764.226
211,2015-08-14,14021.166
211,2015-08-15,14738.446
211,2015-08-16,13715.005
211,2015-08-17,18874.395
211,2015-08-18,18874.395
211,2015-08-19,16753.389
211,2015-08-20,15422.842
211,2015-08-21,15393.99
211,2015-08-22,15876.938
211,2015-08-23,14320.69
211,2015-08-24,16284.932
211,2015-08-25,16284.932
211,2015-08-26,14322.143
211,2015-08-27,13947.585
211,2015-08-28,14125.565
211,2015-08-29,15776.023
211,2015-08-30,14631.248
211,2015-08-31,18061.877
211,2015-09-01,19591.996
211,2015-09-02,16799.53
211,2015-09-03,15589.489
211,2015-09-04,15338.722
211,2015-09-05,15973.152
211,2015-09-06,14057.645
211,2015-09-07,15767.398
211,2015-09-08,15767.398
211,2015-09-09,14362.275
211,2015-09-10,13709.66
211,2015-09-11,13925.085
211,2015-09-12,14559.516
211,2015-09-13,13816.774
211,2015-09-14,18513.125
211,2015-09-15,18513.125
211,2015-09-16,15939.543
211,2015-09-17,15037.828
211,2015-09-18,14930.156
211,2015-09-19,15417.356
211,2015-09-20,13755.721
211,2015-09-21,15175.894
211,2015-09-22,15175.894
211,2015-09-23,13996.134
211,2015-09-24,13267.1455
211,2015-09-25,13763.5
211,2015-09-26,14370.496
211,2015-09-27,13820.737
211,2015-09-28,17947.266
211,2015-09-29,17947.266
211,2015-09-30,17025.854
211,2015-10-01,16028.603
211,2015-10-02,16409.043
211,2015-10-03,14161.561
211,2015-10-04,15408.52
211,2015-10-05,18329.143
211,2015-10-06,18329.143
211,2015-10-07,16072.165
211,2015-10-08,15173.168
211,2015-10-09,15257.26
211,2015-10-10,15928.162
211,2015-10-11,14192.58
211,2015-10-12,15769.259
211,2015-10-13,15769.259
211,2015-10-14,14250.104
211,2015-10-15,13587.721
211,2015-10-16,13787.622
211,2015-10-17,14496.157
211,2015-10-18,13984.119
211,2015-10-19,17750.232
211,2015-10-20,17750.232
211,2015-10-21,15505.481
211,2015-10-22,14595.662
211,2015-10-23,14888.706
212,2015-08-01,6751.7554
212,2015-08-02,4074.8013
212,2015-08-03,7596.292
212,2015-08-04,7596.292
212,2015-08-05,6362.362
212,2015-08-06,5802.802
212,2015-08-07,5890.008
212,2015-08-08,6438.1177
212,2015-08-09,4084.8538
212,2015-08-10,4687.3315
212,2015-08-11,4687.3315
212,2015-08-12,4233.827
212,2015-08-13,4296.17
212,2015-08-14,4527.171
212,2015-08-15,5511.0947
212,2015-08-16,3703.3215
212,2015-08-17,7698.081
212,2015-08-18,7698.081
212,2015-08-19,6665.1245
212,2015-08-20,6100.816
212,2015-08-21,5958.3857
212,2015-08-22,6694.5957
212,2015-08-23,4350.5073
212,2015-08-24,4695.916
212,2015-08-25,4695.916
212,2015-08-26,4026.923
212,2015-08-27,4265.0596
212,2015-08-28,4352.8516
212,2015-08-29,6269.9517
212,2015-08-30,4410.6143
212,2015-08-31,6472.8584
212,2015-09-01,8532.244
212,2015-09-02,6766.882
212,2015-09-03,6321.1426
212,2015-09-04,6076.269
212,2015-09-05,6977.3438
212,2015-09-06,4341.994
212,2015-09-07,4369.041
212,2015-09-08,4369.041
